<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20190606,141600,384.3000000,384.3000000,384.2000000,384.2000000,2
20190606,141700,384.6600000,384.6600000,384.2000000,384.2000000,3
20190606,141900,384.6600000,384.6600000,384.2000000,384.2000000,2
20190606,142000,384.3000000,384.3000000,384.3000000,384.3000000,1
20190606,142100,384.6600000,384.6600000,384.2000000,384.2000000,2
20190606,142200,384.3000000,384.3000000,384.3000000,384.3000000,1
20190606,142300,384.6600000,384.6600000,384.6600000,384.6600000,1
20190606,142400,384.3000000,384.3000000,384.3000000,384.3000000,1
20190606,142500,384.6600000,384.6600000,384.3000000,384.3000000,2
20190606,142600,384.2000000,384.2000000,384.2000000,384.2000000,1
20190606,142700,384.6600000,384.6600000,384.3000000,384.3000000,2
20190606,142900,384.6600000,384.6600000,384.2000000,384.2000000,2
20190606,143100,384.3000000,384.6600000,384.2000000,384.3000000,4
20190606,143300,384.6600000,384.6600000,384.3000000,384.3000000,2
20190606,143400,384.4000000,384.4000000,384.4000000,384.4000000,1
20190606,143500,384.6600000,384.6600000,384.2000000,384.2000000,2
20190606,143600,384.3000000,384.3000000,384.3000000,384.3000000,1
20190606,143700,384.6600000,384.6600000,384.2000000,384.2000000,2
20190606,143900,384.6600000,384.6600000,384.2000000,384.3000000,3
20190606,144000,384.2000000,384.2000000,384.2000000,384.2000000,1
20190606,144100,384.6600000,384.6600000,384.2000000,384.3000000,3
20190606,144200,384.2000000,384.2000000,384.2000000,384.2000000,1
20190606,144300,384.3000000,384.6600000,384.2000000,384.2000000,3
20190606,144500,384.6600000,384.6600000,384.2000000,384.2000000,2
20190606,144600,384.1000000,384.1000000,384.1000000,384.1000000,1
20190606,144700,384.6600000,384.6600000,384.6600000,384.6600000,1
20190606,144900,384.3000000,384.3000000,384.2000000,384.2000000,2
20190606,145100,384.6600000,384.6600000,384.2000000,384.3000000,3
20190606,145200,384.4000000,384.4000000,384.4000000,384.4000000,1
20190606,145300,384.6600000,384.6600000,384.3000000,384.3000000,3
20190606,145400,384.2000000,384.2000000,384.2000000,384.2000000,1
20190606,145500,384.6600000,384.6600000,384.6600000,384.6600000,1
20190606,145600,384.2000000,384.2000000,384.2000000,384.2000000,1
20190606,145700,384.6600000,384.6600000,384.2000000,384.2000000,3
20190606,145900,384.6600000,384.6600000,384.2000000,384.2000000,2
20190606,150000,384.4000000,384.4000000,384.4000000,384.4000000,1
20190606,150100,384.6600000,384.6600000,384.4000000,384.4000000,2
20190606,150200,384.3000000,384.3000000,384.3000000,384.3000000,1
20190606,150300,384.4000000,384.6600000,384.2000000,384.3000000,4
20190606,150400,384.3000000,384.3000000,384.2000000,384.2000000,2
20190606,150500,384.6600000,384.6600000,384.2000000,384.2000000,3
20190606,150700,384.6600000,384.6600000,384.3000000,384.3000000,2
20190606,170100,384.3000000,384.3000000,384.3000000,384.3000000,1
20190606,190400,384.3000000,384.3000000,384.3000000,384.3000000,3
20190606,200100,384.3000000,384.3000000,384.3000000,384.3000000,1
20190606,220400,384.3000000,384.3000000,384.3000000,384.3000000,3
20190606,220800,384.3000000,384.3000000,384.3000000,384.3000000,4
20190606,233400,384.3000000,384.3000000,384.3000000,384.3000000,1
20190607,000100,384.0000000,384.0000000,384.0000000,384.0000000,1
20190607,000300,384.0000000,384.0000000,384.0000000,384.0000000,1
20190607,001700,384.0000000,384.0000000,384.0000000,384.0000000,1
20190607,003800,384.0000000,384.0000000,384.0000000,384.0000000,1
20190607,010100,384.0000000,384.0000000,384.0000000,384.0000000,0
20190607,010800,384.3000000,384.3000000,384.3000000,384.3000000,4
20190607,023400,384.3000000,384.3000000,384.3000000,384.3000000,1
20190607,030100,384.0000000,384.0000000,384.0000000,384.0000000,1
20190607,030300,384.0000000,384.0000000,384.0000000,384.0000000,1
20190607,031700,384.0000000,384.0000000,384.0000000,384.0000000,1
20190607,033800,384.0000000,384.0000000,384.0000000,384.0000000,1
20190607,054500,384.6600000,384.6600000,384.6600000,384.6600000,1
20190607,060300,384.6600000,384.6600000,384.6600000,384.6600000,2
20190607,060400,384.6600000,384.6600000,384.6600000,384.6600000,3
20190607,071600,384.5600000,384.5600000,384.2600000,384.2600000,2
20190607,071700,383.2600000,383.2600000,383.2600000,383.2600000,1
20190607,071900,383.3600000,383.3600000,383.3600000,383.3600000,1
20190607,072200,383.4100000,383.4100000,383.4100000,383.4100000,1
20190607,073000,383.3600000,383.3600000,383.3600000,383.3600000,1
20190607,073500,383.4600000,383.4600000,383.4600000,383.4600000,1
20190607,075700,383.5100000,383.5100000,383.5100000,383.5100000,1
20190607,084200,383.4600000,383.4600000,383.4600000,383.4600000,1
20190607,084500,384.6600000,384.6600000,384.6600000,384.6600000,1
20190607,090300,384.6600000,384.6600000,384.6600000,384.6600000,2
20190607,090400,384.6600000,384.6600000,384.6600000,384.6600000,3
20190607,090900,383.5600000,383.5600000,383.5600000,383.5600000,1
20190607,091000,383.4600000,383.4600000,383.4600000,383.4600000,1
20190607,091100,383.3600000,383.3600000,383.3600000,383.3600000,1
20190607,091700,383.3100000,383.3100000,383.3100000,383.3100000,1
20190607,101600,384.5600000,384.5600000,384.2600000,384.2600000,2
20190607,101700,383.2600000,383.2600000,383.2600000,383.2600000,1
20190607,101900,383.3600000,383.3600000,383.3600000,383.3600000,1
20190607,102200,383.4100000,383.4100000,383.4100000,383.4100000,1
20190607,102500,383.3600000,383.3600000,383.3600000,383.3600000,1
20190607,103000,383.3600000,383.3600000,383.3600000,383.3600000,1
20190607,103500,383.4600000,383.4600000,383.4600000,383.4600000,1
20190607,105700,383.5100000,383.5100000,383.5100000,383.5100000,1
20190607,114200,383.4600000,383.4600000,383.4600000,383.4600000,1
20190607,120900,383.5600000,383.5600000,383.5600000,383.5600000,1
20190607,121000,383.4600000,383.4600000,383.4600000,383.4600000,1
20190607,121100,383.3600000,383.3600000,383.3600000,383.3600000,1
20190607,121700,383.3100000,383.3100000,383.3100000,383.3100000,1
20190607,123700,383.5100000,383.5100000,383.0000000,383.0000000,2
20190607,123900,383.5100000,383.5100000,383.5100000,383.5100000,1
20190607,124300,383.4000000,383.4000000,383.4000000,383.4000000,1
20190607,125000,383.5600000,383.5600000,383.0000000,383.0000000,2
20190607,125100,383.5600000,383.5600000,383.0000000,383.0000000,5
20190607,125300,383.5600000,383.5600000,383.5600000,383.5600000,1
20190607,131900,383.0000000,383.0000000,383.0000000,383.0000000,1
20190607,132000,383.9600000,383.9600000,383.0000000,383.0000000,22
20190607,132100,383.9600000,383.9600000,383.0000000,383.9600000,37
20190607,132200,383.0000000,383.9600000,383.0000000,383.9600000,10
20190607,132300,383.0000000,383.9600000,383.0000000,383.9600000,10
20190607,132400,383.0000000,383.9600000,383.0000000,383.9600000,10
20190607,132500,383.3600000,383.3600000,383.3600000,383.3600000,1
20190607,133000,383.2600000,383.2600000,383.2600000,383.2600000,1
20190607,133100,383.7600000,383.7600000,383.0000000,383.7600000,17
20190607,133200,383.0000000,383.7600000,383.0000000,383.0000000,23
20190607,133300,383.7600000,383.7600000,383.0000000,383.0000000,20
20190607,133400,383.7600000,383.7600000,383.0000000,383.0000000,10
20190607,133500,383.7600000,383.7600000,383.0000000,383.7600000,9
20190607,133600,383.0000000,383.7600000,383.0000000,383.7600000,8
20190607,133700,383.0000000,383.7600000,383.0000000,383.0000000,11
20190607,133800,383.7600000,383.7600000,383.0000000,383.0000000,10
20190607,133900,383.7600000,383.7600000,383.0000000,383.0000000,10
20190607,134000,383.7600000,383.7600000,383.0000000,383.0000000,10
20190607,134100,383.7600000,383.7600000,383.0000000,383.0000000,10
20190607,134200,383.7600000,383.7600000,383.0000000,383.0000000,10
20190607,134300,383.7600000,383.7600000,383.0000000,383.0000000,10
20190607,134400,383.7600000,383.7600000,383.0000000,383.0000000,10
20190607,134500,383.7600000,383.7600000,383.0000000,383.0000000,10
20190607,134600,383.7600000,383.7600000,383.0000000,383.7600000,9
20190607,134700,383.0000000,383.7600000,383.0000000,383.7600000,8
20190607,134800,383.0000000,383.7600000,383.0000000,383.0000000,11
20190607,134900,383.7600000,383.7600000,383.0000000,383.7600000,9
20190607,135000,383.0000000,383.7600000,383.0000000,383.0000000,9
20190607,135100,383.7600000,383.7600000,383.0000000,383.0000000,10
20190607,135200,383.7600000,383.7600000,383.0000000,383.7600000,9
20190607,135300,383.0000000,383.7600000,383.0000000,383.0000000,9
20190607,135400,383.7600000,383.7600000,383.0000000,383.0000000,10
20190607,135500,383.7600000,383.7600000,382.9000000,382.9000000,10
20190607,135600,383.7600000,383.7600000,382.9000000,382.9000000,10
20190607,135700,383.3600000,383.3600000,383.3600000,383.3600000,1
20190607,135800,382.9000000,383.7600000,382.9000000,382.9000000,11
20190607,135900,383.7600000,383.7600000,382.9000000,382.9000000,10
20190607,140000,383.7600000,383.7600000,382.9000000,382.9000000,10
20190607,140100,383.7600000,383.7600000,383.7600000,383.7600000,1
20190607,140800,383.2000000,383.2000000,383.2000000,383.2000000,1
20190607,140900,383.7600000,383.7600000,383.1000000,383.1000000,2
20190607,141000,383.7600000,383.7600000,383.1000000,383.7600000,15
20190607,141100,383.1000000,383.7600000,383.1000000,383.1000000,19
20190607,141200,383.0000000,383.0000000,383.0000000,383.0000000,1
20190607,141300,383.7600000,383.7600000,383.0000000,383.1000000,10
20190607,141400,383.2000000,383.2000000,383.1000000,383.1000000,2
20190607,141500,383.7600000,383.7600000,383.1000000,383.1000000,2
20190607,141600,383.7600000,383.7600000,383.1000000,383.2000000,14
20190607,141700,383.7600000,383.7600000,383.2000000,383.2000000,2
20190607,141800,383.1000000,383.2000000,383.1000000,383.2000000,2
20190607,141900,383.7600000,383.7600000,383.1000000,383.1000000,2
20190607,142100,383.7600000,383.7600000,383.1000000,383.2000000,3
20190607,142200,383.1000000,383.1000000,383.1000000,383.1000000,1
20190607,142300,383.7600000,383.7600000,383.1000000,383.7600000,13
20190607,142400,383.1000000,383.1000000,383.1000000,383.1000000,1
20190607,142500,383.7600000,383.7600000,383.1000000,383.1000000,3
20190607,142700,383.7600000,383.7600000,383.1000000,383.2000000,3
20190607,142800,383.1000000,383.7600000,383.1000000,383.1000000,7
20190607,142900,383.7600000,383.7600000,383.1000000,383.1000000,2
20190607,143100,383.7600000,383.7600000,383.0000000,383.7600000,14
20190607,143200,383.0000000,383.7600000,383.0000000,383.7600000,10
20190607,143300,383.1000000,383.7600000,383.1000000,383.1000000,5
20190607,143500,383.7600000,383.7600000,383.1000000,383.1000000,3
20190607,143700,383.7600000,383.7600000,383.1000000,383.1000000,3
20190607,143800,383.7600000,383.7600000,383.1000000,383.1000000,12
20190607,143900,383.7600000,383.7600000,383.1000000,383.1000000,36
20190607,144000,383.0000000,383.0000000,383.0000000,383.0000000,1
20190607,144100,383.7600000,383.7600000,383.1000000,383.2000000,3
20190607,144200,383.1000000,383.1000000,383.1000000,383.1000000,1
20190607,144300,383.7600000,383.7600000,383.1000000,383.1000000,2
20190607,144400,383.7600000,383.7600000,383.1000000,383.1000000,2
20190607,144500,383.7600000,383.7600000,383.1000000,383.1000000,2
20190607,144600,383.2000000,383.2000000,383.1000000,383.1000000,2
20190607,144700,383.7600000,383.7600000,383.1000000,383.1000000,2
20190607,144800,383.1000000,383.1000000,383.1000000,383.1000000,1
20190607,145400,383.1000000,383.1000000,383.1000000,383.1000000,1
20190607,145500,383.7600000,383.7600000,383.1000000,383.1000000,2
20190607,145700,383.7600000,383.7600000,383.1000000,383.1000000,2
20190607,145900,383.7600000,383.7600000,383.1000000,383.1000000,2
20190607,150000,383.2000000,383.2000000,383.1000000,383.1000000,2
20190607,150100,383.7600000,383.7600000,383.1000000,383.1000000,3
20190607,150300,383.7600000,383.7600000,383.7600000,383.7600000,1
20190607,150400,383.0000000,383.7600000,383.0000000,383.7600000,13
20190607,150500,383.1000000,383.7600000,383.0000000,383.1000000,9
20190607,150600,383.7600000,383.7600000,383.0000000,383.0000000,4
20190607,150700,383.7600000,383.7600000,383.0000000,383.0000000,4
20190607,150900,383.7600000,383.7600000,383.7600000,383.7600000,1
20190607,153300,382.9000000,382.9000000,382.9000000,382.9000000,1
20190607,153700,383.5100000,383.5100000,383.0000000,383.0000000,2
20190607,153900,383.5100000,383.5100000,383.5100000,383.5100000,1
20190607,154300,383.4000000,383.4000000,383.4000000,383.4000000,1
20190607,155000,383.5600000,383.5600000,383.0000000,383.0000000,2
20190607,155100,383.5600000,383.5600000,383.0000000,383.0000000,5
20190607,155300,383.5600000,383.5600000,383.5600000,383.5600000,1
20190607,161900,383.0000000,383.0000000,383.0000000,383.0000000,1
20190607,162000,383.9600000,383.9600000,383.0000000,383.0000000,22
20190607,162100,383.9600000,383.9600000,383.0000000,383.9600000,37
20190607,162200,383.0000000,383.9600000,383.0000000,383.9600000,10
20190607,162300,383.0000000,383.9600000,383.0000000,383.9600000,10
20190607,162400,383.0000000,383.9600000,383.0000000,383.9600000,10
20190607,162500,383.0000000,383.9600000,383.0000000,383.9600000,2
20190607,163100,383.7600000,383.7600000,383.0000000,383.7600000,17
20190607,163200,383.0000000,383.7600000,383.0000000,383.0000000,23
20190607,163300,383.7600000,383.7600000,383.0000000,383.0000000,20
20190607,163400,383.7600000,383.7600000,383.0000000,383.0000000,10
20190607,163500,383.7600000,383.7600000,383.0000000,383.7600000,9
20190607,163600,383.0000000,383.7600000,383.0000000,383.7600000,8
20190607,163700,383.0000000,383.7600000,383.0000000,383.0000000,11
20190607,163800,383.7600000,383.7600000,383.0000000,383.0000000,10
20190607,163900,383.7600000,383.7600000,383.0000000,383.0000000,10
20190607,164000,383.7600000,383.7600000,383.0000000,383.0000000,10
20190607,164100,383.7600000,383.7600000,383.0000000,383.0000000,10
20190607,164200,383.7600000,383.7600000,383.0000000,383.7600000,9
20190607,164300,383.0000000,383.7600000,383.0000000,383.0000000,11
20190607,164400,383.7600000,383.7600000,383.0000000,383.0000000,10
20190607,164500,383.7600000,383.7600000,383.0000000,383.0000000,10
20190607,164600,383.7600000,383.7600000,383.0000000,383.7600000,9
20190607,164700,383.0000000,383.7600000,383.0000000,383.7600000,8
20190607,164800,383.0000000,383.7600000,383.0000000,383.0000000,11
20190607,164900,383.7600000,383.7600000,383.0000000,383.7600000,9
20190607,165000,383.0000000,383.7600000,383.0000000,383.0000000,9
20190607,165100,383.7600000,383.7600000,383.0000000,383.0000000,10
20190607,165200,383.7600000,383.7600000,383.0000000,383.7600000,9
20190607,165300,383.0000000,383.7600000,383.0000000,383.0000000,9
20190607,165400,383.7600000,383.7600000,383.0000000,383.0000000,10
20190607,165500,383.7600000,383.7600000,382.9000000,382.9000000,10
20190607,165600,383.7600000,383.7600000,382.9000000,382.9000000,10
20190607,165700,383.7600000,383.7600000,382.9000000,383.7600000,9
20190607,165800,382.9000000,383.7600000,382.9000000,382.9000000,11
20190607,165900,383.7600000,383.7600000,382.9000000,382.9000000,10
20190607,170000,383.7600000,383.7600000,382.9000000,382.9000000,10
20190607,170100,383.7600000,383.7600000,383.7600000,383.7600000,1
20190607,170800,383.2000000,383.2000000,383.2000000,383.2000000,1
20190607,170900,383.7600000,383.7600000,383.1000000,383.1000000,2
20190607,171000,383.7600000,383.7600000,383.1000000,383.7600000,15
20190607,171100,383.1000000,383.7600000,383.1000000,383.1000000,19
20190607,171200,383.0000000,383.0000000,383.0000000,383.0000000,1
20190607,171300,383.7600000,383.7600000,383.0000000,383.1000000,10
20190607,171400,383.2000000,383.2000000,383.1000000,383.1000000,2
20190607,171500,383.7600000,383.7600000,383.1000000,383.1000000,2
20190607,171600,383.7600000,383.7600000,383.1000000,383.2000000,14
20190607,171700,383.7600000,383.7600000,383.2000000,383.2000000,2
20190607,171800,383.1000000,383.2000000,383.1000000,383.2000000,2
20190607,171900,383.7600000,383.7600000,383.1000000,383.1000000,2
20190607,172100,383.7600000,383.7600000,383.1000000,383.2000000,3
20190607,172200,383.1000000,383.1000000,383.1000000,383.1000000,1
20190607,172300,383.7600000,383.7600000,383.1000000,383.7600000,13
20190607,172400,383.1000000,383.1000000,383.1000000,383.1000000,1
20190607,172500,383.7600000,383.7600000,383.1000000,383.1000000,3
20190607,172700,383.7600000,383.7600000,383.1000000,383.2000000,3
20190607,172800,383.1000000,383.7600000,383.1000000,383.1000000,7
20190607,172900,383.7600000,383.7600000,383.1000000,383.1000000,2
20190607,173100,383.7600000,383.7600000,383.0000000,383.7600000,14
20190607,173200,383.0000000,383.7600000,383.0000000,383.7600000,10
20190607,173300,383.1000000,383.7600000,383.1000000,383.1000000,5
20190607,173500,383.7600000,383.7600000,383.1000000,383.1000000,3
20190607,173700,383.7600000,383.7600000,383.1000000,383.1000000,3
20190607,173800,383.7600000,383.7600000,383.1000000,383.1000000,12
20190607,173900,383.7600000,383.7600000,383.1000000,383.1000000,36
20190607,174000,383.0000000,383.0000000,383.0000000,383.0000000,1
20190607,174100,383.7600000,383.7600000,383.1000000,383.2000000,3
20190607,174200,383.1000000,383.1000000,383.1000000,383.1000000,1
20190607,174300,383.7600000,383.7600000,383.1000000,383.1000000,2
20190607,174400,383.7600000,383.7600000,383.1000000,383.1000000,2
20190607,174500,383.7600000,383.7600000,383.1000000,383.1000000,2
20190607,174600,383.2000000,383.2000000,383.1000000,383.1000000,2
20190607,174700,383.7600000,383.7600000,383.1000000,383.1000000,2
20190607,174800,383.1000000,383.1000000,383.1000000,383.1000000,1
20190607,175400,383.1000000,383.1000000,383.1000000,383.1000000,1
20190607,175500,383.7600000,383.7600000,383.1000000,383.1000000,2
20190607,175700,383.7600000,383.7600000,383.1000000,383.1000000,2
20190607,175900,383.7600000,383.7600000,383.1000000,383.1000000,2
20190607,180000,383.2000000,383.2000000,383.1000000,383.1000000,2
20190607,180100,383.7600000,383.7600000,383.1000000,383.1000000,3
20190607,180300,383.7600000,383.7600000,383.7600000,383.7600000,1
20190607,180400,383.0000000,383.7600000,383.0000000,383.7600000,13
20190607,180500,383.1000000,383.7600000,383.0000000,383.1000000,9
20190607,180600,383.7600000,383.7600000,383.0000000,383.0000000,4
20190607,180700,383.7600000,383.7600000,383.0000000,383.0000000,4
20190607,180900,383.7600000,383.7600000,383.7600000,383.7600000,1
20190607,183100,382.9000000,382.9000000,382.9000000,382.9000000,1
20190607,183300,382.9000000,382.9000000,382.9000000,382.9000000,1
20190607,183700,382.9000000,382.9000000,382.9000000,382.9000000,1
20190607,193400,382.9000000,382.9000000,382.9000000,382.9000000,1
20190607,194500,382.9000000,382.9000000,382.9000000,382.9000000,1
20190607,201600,382.9000000,382.9000000,382.9000000,382.9000000,1
20190607,203000,382.9000000,382.9000000,382.9000000,382.9000000,1
20190607,210300,382.9000000,382.9000000,382.9000000,382.9000000,1
20190607,213100,382.9000000,382.9000000,382.9000000,382.9000000,1
20190607,220600,382.9000000,382.9000000,382.9000000,382.9000000,1
20190607,224000,382.9000000,382.9000000,382.9000000,382.9000000,1
20190607,224500,382.9000000,382.9000000,382.9000000,382.9000000,1
20190607,225800,382.9000000,382.9000000,382.9000000,382.9000000,1
20190607,231300,382.9000000,382.9000000,382.9000000,382.9000000,1
20190607,233000,382.9000000,382.9000000,382.9000000,382.9000000,1
20190607,233900,382.9000000,382.9000000,382.9000000,382.9000000,1
20190608,002600,382.9000000,382.9000000,382.9000000,382.9000000,1
20190608,010100,382.9000000,382.9000000,382.9000000,382.9000000,0
20190608,010600,382.9000000,382.9000000,382.9000000,382.9000000,1
20190608,014000,382.9000000,382.9000000,382.9000000,382.9000000,1
20190608,015800,382.9000000,382.9000000,382.9000000,382.9000000,1
20190608,021300,382.9000000,382.9000000,382.9000000,382.9000000,1
20190608,023900,382.9000000,382.9000000,382.9000000,382.9000000,1
20190608,032600,382.9000000,382.9000000,382.9000000,382.9000000,1
20190609,202200,382.9000000,382.9000000,382.9000000,382.9000000,1
20190609,204700,382.9000000,382.9000000,382.9000000,382.9000000,1
20190609,205000,382.9000000,382.9000000,382.9000000,382.9000000,1
20190609,210500,382.9000000,382.9000000,382.9000000,382.9000000,2
20190609,210900,382.9000000,382.9000000,382.9000000,382.9000000,1
20190609,232200,382.9000000,382.9000000,382.9000000,382.9000000,1
20190609,234700,382.9000000,382.9000000,382.9000000,382.9000000,1
20190609,235000,382.9000000,382.9000000,382.9000000,382.9000000,1
20190610,000500,382.9000000,382.9000000,382.9000000,382.9000000,2
20190610,000900,382.9000000,382.9000000,382.9000000,382.9000000,1
20190610,012000,382.9000000,382.9000000,382.9000000,382.9000000,1
20190610,012600,382.9000000,382.9000000,382.9000000,382.9000000,2
20190610,012700,382.9000000,382.9000000,382.9000000,382.9000000,2
20190610,032300,382.9000000,382.9000000,382.9000000,382.9000000,2
20190610,033100,382.9000000,382.9000000,382.9000000,382.9000000,1
20190610,042000,382.9000000,382.9000000,382.9000000,382.9000000,1
20190610,042600,382.9000000,382.9000000,382.9000000,382.9000000,2
20190610,042700,382.9000000,382.9000000,382.9000000,382.9000000,2
20190610,044100,382.9000000,382.9000000,382.9000000,382.9000000,1
20190610,062300,382.9000000,382.9000000,382.9000000,382.9000000,2
20190610,062400,383.4600000,383.4600000,383.4600000,383.4600000,1
20190610,063100,382.9000000,382.9000000,382.9000000,382.9000000,1
20190610,065100,383.4600000,383.4600000,383.4600000,383.4600000,1
20190610,072000,382.8600000,382.9100000,382.8600000,382.9100000,2
20190610,072500,382.9600000,382.9600000,382.9600000,382.9600000,1
20190610,072600,382.8600000,382.8600000,382.8600000,382.8600000,1
20190610,072700,382.9600000,382.9600000,382.9600000,382.9600000,1
20190610,074100,382.9000000,382.9000000,382.9000000,382.9000000,1
20190610,082000,383.0600000,383.0600000,382.9100000,383.0600000,3
20190610,084700,382.8000000,382.8000000,382.8000000,382.8000000,1
20190610,085100,383.0600000,383.0600000,383.0600000,383.0600000,1
20190610,092400,383.4600000,383.4600000,383.4600000,383.4600000,1
20190610,095100,383.4600000,383.4600000,383.4600000,383.4600000,1
20190610,100300,382.9600000,382.9600000,382.9600000,382.9600000,1
20190610,101400,383.0100000,383.0100000,383.0100000,383.0100000,1
20190610,102000,382.8600000,382.9100000,382.8600000,382.9100000,2
20190610,102500,382.9600000,382.9600000,382.9600000,382.9600000,1
20190610,102600,382.8600000,382.8600000,382.8600000,382.8600000,1
20190610,102700,382.9600000,382.9600000,382.9600000,382.9600000,1
20190610,103700,383.0600000,383.1100000,383.0600000,383.1100000,2
20190610,110200,383.2100000,383.2100000,383.2100000,383.2100000,1
20190610,112000,383.0600000,383.0600000,382.9100000,383.0600000,3
20190610,113600,383.1600000,383.1600000,383.1600000,383.1600000,1
20190610,113700,383.1100000,383.1600000,383.1100000,383.1600000,2
20190610,114700,382.8000000,382.8000000,382.8000000,382.8000000,1
20190610,115100,383.0600000,383.0600000,383.0600000,383.0600000,1
20190610,120300,383.2100000,383.2600000,383.2100000,383.2600000,2
20190610,121000,383.2600000,383.2600000,383.2600000,383.2600000,1
20190610,121200,383.2100000,383.2100000,383.2100000,383.2100000,1
20190610,122200,383.0000000,383.0500000,383.0000000,383.0000000,3
20190610,122600,383.2100000,383.2100000,383.2100000,383.2100000,1
20190610,123700,383.2600000,383.2600000,383.2600000,383.2600000,1
20190610,124500,383.3100000,383.3100000,383.3100000,383.3100000,1
20190610,130300,382.9600000,382.9600000,382.9600000,382.9600000,1
20190610,131000,383.3100000,383.3100000,383.3100000,383.3100000,1
20190610,131400,383.0100000,383.0100000,383.0100000,383.0100000,1
20190610,133700,383.0600000,383.1100000,383.0600000,383.1100000,2
20190610,134400,383.3100000,383.3100000,383.3100000,383.3100000,1
20190610,140200,383.2100000,383.2100000,383.2100000,383.2100000,1
20190610,143500,383.3100000,383.3100000,383.3100000,383.3100000,1
20190610,143600,383.1600000,383.1600000,383.1600000,383.1600000,1
20190610,143700,383.1100000,383.1600000,383.1100000,383.1600000,2
20190610,144700,383.3100000,383.3100000,383.3100000,383.3100000,2
20190610,150300,383.2100000,383.2600000,383.2100000,383.2600000,2
20190610,151000,383.2600000,383.2600000,383.2600000,383.2600000,1
20190610,151200,383.2100000,383.2100000,383.2100000,383.2100000,1
20190610,151400,383.3100000,383.3100000,383.3100000,383.3100000,1
20190610,152200,383.0000000,383.0500000,383.0000000,383.0000000,3
20190610,152600,383.2100000,383.2100000,383.2100000,383.2100000,1
20190610,153700,383.2600000,383.2600000,383.2600000,383.2600000,1
20190610,154500,383.3100000,383.3100000,383.3100000,383.3100000,1
20190610,160600,383.3100000,383.3100000,383.3100000,383.3100000,2
20190610,161000,383.3100000,383.3100000,383.3100000,383.3100000,1
20190610,164400,383.3100000,383.3100000,383.3100000,383.3100000,1
20190610,165500,383.3100000,383.3100000,383.3100000,383.3100000,2
20190610,170300,383.3100000,383.3100000,383.3100000,383.3100000,2
20190610,173500,383.3100000,383.3100000,383.3100000,383.3100000,1
20190610,173700,383.3100000,383.3100000,383.3100000,383.3100000,1
20190610,174700,383.3100000,383.3100000,383.3100000,383.3100000,2
20190610,174800,383.3100000,383.3100000,383.3100000,383.3100000,2
20190610,175300,383.3100000,383.3100000,383.3100000,383.3100000,1
20190610,180600,383.3100000,383.3100000,383.3100000,383.3100000,1
20190610,181400,383.3100000,383.3100000,383.3100000,383.3100000,1
20190610,182100,383.3100000,383.3100000,383.3100000,383.3100000,1
20190610,183500,383.3100000,383.3100000,383.3100000,383.3100000,1
20190610,183600,383.3100000,383.3100000,383.3100000,383.3100000,3
20190610,190600,383.3100000,383.3100000,383.3100000,383.3100000,2
20190610,195500,383.3100000,383.3100000,383.3100000,383.3100000,2
20190610,200300,383.3100000,383.3100000,383.3100000,383.3100000,2
20190610,203900,383.3100000,383.3100000,383.3100000,383.3100000,1
20190610,204200,383.3100000,383.3100000,383.3100000,383.3100000,1
20190610,204400,383.3100000,383.3100000,383.3100000,383.3100000,1
20190610,204800,383.3100000,383.3100000,383.3100000,383.3100000,2
20190610,205300,383.3100000,383.3100000,383.3100000,383.3100000,1
20190610,210600,383.3100000,383.3100000,383.3100000,383.3100000,1
20190610,212100,383.3100000,383.3100000,383.3100000,383.3100000,1
20190610,213500,383.3100000,383.3100000,383.3100000,383.3100000,1
20190610,213600,383.3100000,383.3100000,383.3100000,383.3100000,3
20190610,215400,383.3100000,383.3100000,383.3100000,383.3100000,1
20190610,215500,383.3100000,383.3100000,383.3100000,383.3100000,1
20190610,220600,383.3100000,383.3100000,383.3100000,383.3100000,2
20190610,220900,383.3100000,383.3100000,383.3100000,383.3100000,1
20190610,233900,383.3100000,383.3100000,383.3100000,383.3100000,1
20190610,234200,383.3100000,383.3100000,383.3100000,383.3100000,1
20190610,234400,383.3100000,383.3100000,383.3100000,383.3100000,1
20190611,000600,383.3100000,383.3100000,383.3100000,383.3100000,1
20190611,002300,383.3100000,383.3100000,383.3100000,383.3100000,1
20190611,004100,383.3100000,383.3100000,383.3100000,383.3100000,1
20190611,005400,383.3100000,383.3100000,383.3100000,383.3100000,1
20190611,005500,383.3100000,383.3100000,383.3100000,383.3100000,1
20190611,010100,383.3100000,383.3100000,383.3100000,383.3100000,0
20190611,010900,383.3100000,383.3100000,383.3100000,383.3100000,1
20190611,021400,383.3100000,383.3100000,383.3100000,383.3100000,1
20190611,025500,383.3100000,383.3100000,383.3100000,383.3100000,1
20190611,032300,383.3100000,383.3100000,383.3100000,383.3100000,1
20190611,034100,383.3100000,383.3100000,383.3100000,383.3100000,1
20190611,051400,383.3100000,383.3100000,383.3100000,383.3100000,1
20190611,055200,383.4600000,383.4600000,382.9600000,382.9600000,2
20190611,055500,383.3100000,383.3100000,383.3100000,383.3100000,1
20190611,065200,383.3100000,383.3100000,382.9600000,382.9600000,2
20190611,070400,382.9600000,382.9600000,382.9600000,382.9600000,1
20190611,072000,383.5100000,383.6100000,383.5100000,383.6100000,3
